id,name,host_id,host_name,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
3238928,Lindo Apartamento a 200 m da praia.,11040835,Luis,,-22.98414,-43.19251,Entire home/apt,$200.00,5,1,2020-02-28,0.1,1,344
3239682,,16390739,Rodrigo,,-22.975479999999997,-43.19166,Private room,"$1,139.00",1,0,,,1,0
3239754,quarto para casal +1 em botafogo!,16391830,Lucia,,-22.949379999999998,-43.192840000000004,Private room,"$1,500.00",1,0,,,1,0
3240424,FavelaVidigal private room per moth,16044178,Kita,"Rio de Janeiro, Brazil",-22.99535,-43.23837,Entire home/apt,$60.00,2,8,2017-02-04,0.1,4,361
3241758,Quitinete no Recreio,16402712,Michele,"Terreirão, Recreio dos Bandeirantes , Rio de Janeiro, Brazil",-23.02628,-43.48155,Entire home/apt,$89.00,2,53,2020-12-02,0.67,1,358
3245813,COPACABANA - LINDO APARTAMENTO PARA TEMPORADA,16419436,André,"Rio, Rio de Janeiro, Brazil",-22.96249,-43.176390000000005,Entire home/apt,$200.00,5,10,2019-01-03,0.13,1,206
3245831,Room w a private bath at Copacabana,400293,Seppo,"Rio, Rio de Janeiro, Brazil",-22.97741,-43.19104,Private room,$127.00,2,134,2020-12-16,2.51,2,166
3246949,SALA E QUARTO PRAIA DE BOTAFOGO,16424171,Sandra,,-22.9411,-43.18088,Entire home/apt,$800.00,1,0,,,1,365
3248183,RIO Apartment with Big Balcony,16429497,Igor,"Rio de Janeiro, Brazil",-22.97162,-43.3919,Entire home/apt,"$1,500.00",6,0,,,1,365
3249584,Comfort with fantastic view,5251888,Cecilia,,-22.961289999999998,-43.20053,Private room,$246.00,1,1,2016-11-24,0.02,2,348
3250466,Apartment Copacabana - Rio de Janeiro,15825482,Eduardo,"Rio, Rio de Janeiro, Brazil",-22.9695,-43.18203,Entire home/apt,$243.00,2,9,2020-11-22,0.15,1,0
3250544,,16441714,Diego,,-22.91456,-43.23212,Private room,"$1,000.00",1,0,,,1,365
3250609,casa temporada,16442077,Sylvio,,-22.98214,-43.46638,Private room,"$2,500.00",1,0,,,1,365
3254727,Apartamento - Flat - Service 57m²,16443628,André Luiz,"Rio, Rio de Janeiro, Brazil",-22.95105,-43.18229,Entire home/apt,$146.00,60,0,,,1,346
3256243,"CASA AMIGA BR-Zona Sul, metrô 2min Glória",15013867,Fernanda,"Rio de Janeiro, Brazil",-22.920579999999998,-43.17742,Entire home/apt,$170.00,2,14,2020-12-11,0.65,2,354
3262305,Linda Condominium with parking - Barra,12115199,Alastair & Sheila,,-22.9685,-43.363040000000005,Entire home/apt,$208.00,13,18,2020-10-17,0.34,3,256
3263495,PRAIA COPACABANA  602,13664216,Maria Lucia,"Rio, Rio de Janeiro, Brazil",-22.983520000000002,-43.19032,Entire home/apt,$268.00,5,3,2019-10-06,0.07,12,82
3264443,JUMP IN BED IPANEMA 19 - ESTÚDIO LINDO 01,1771300,Jump In Bed,,-22.98337,-43.19797,Entire home/apt,$434.00,2,3,2019-10-06,0.12,9,320
3264774,CONHEÇA O BRASIL,16373392,Silvia,"Rio, Rio de Janeiro, Brazil",-22.917679999999997,-43.178940000000004,Entire home/apt,$450.00,1,0,,,1,0
3265121,Sweet 4 Bedroom LEBLON,494964,Beatriz,,-22.98197,-43.21788,Entire home/apt,"$1,590.00",5,21,2020-10-13,0.26,9,178
3267074,"Charming apartment, for 5 people, carnival 2020",1863194,Delfina,"Rio, Rio de Janeiro, Brazil",-22.91554,-43.19024,Private room,$90.00,1,1,2020-02-27,0.1,1,365
3270355,Copacabana Cobertura Frente Praia de Copacabana,16536468,Fabiana,,-22.97912,-43.189679999999996,Entire home/apt,$357.00,2,165,2020-12-21,2.61,1,256
3270902,Casa de Condomínio na Barra da Tijuca,16539143,Marcia,"Rio, Rio de Janeiro, Brazil",-23.01108,-43.33872,Entire home/apt,$857.00,3,58,2020-10-13,0.74,2,243
3271418,Olímpics Rio 2016 - Penthouse,16540908,Daniela,,-22.93593,-43.3346,Private room,$300.00,1,0,,,1,365
3272242,"Confortável lounge, moderno , vista mar",16545585,Celia,,-22.97009,-43.184509999999996,Entire home/apt,$349.00,3,0,,,10,298
3272449,Nice 4 bedroom apt for theWorld Cup,16546567,Sergio,"Rio de Janeiro, Brazil",-23.00452,-43.304590000000005,Entire home/apt,"$1,812.00",3,0,,,1,365
3272901,Copacabana confortável lindo apto vista-mar,16545585,Celia,,-22.97103,-43.18432,Entire home/apt,$408.00,3,2,2014-07-15,0.03,10,296
3272994,"3 bedrooms 2 suites Copacabana, Rio",16549165,Valter,,-22.96579,-43.17783,Entire home/apt,"$2,070.00",1,0,,,1,0
3277265,Beautiful Apatment in zona sul,13264678,Alexandre,"Rio de Janeiro, Brazil",-22.95589,-43.19907,Entire home/apt,$400.00,3,6,2020-01-07,0.1,1,353
3277655,"On the seafront, in Barra da Tijuca",16569588,Felipe,"Rio de Janeiro, Brazil",-23.01399,-43.3106,Entire home/apt,$500.00,2,48,2020-12-13,0.88,1,0
3279132,Very Complete apartment in Barra-Fast Wi-Fi 240Mbt,5724104,Valentina,"Rio, Rio de Janeiro, Brazil",-23.002470000000002,-43.38969,Entire home/apt,$700.00,3,41,2020-09-18,0.52,1,314
3279304,"PENTHOUSE IN LEBLON, OCEAN VIEW -COBERTURA  LEBLON",5487034,Isabella,"Rio, Rio de Janeiro, Brazil",-22.98372,-43.21635,Entire home/apt,$285.00,10,41,2020-06-18,0.64,1,0
3279689,Great apt in Copacabana!,581488,Carlos,,-22.97703,-43.19059,Private room,$776.00,1,0,,,3,0
3280309,Summer apartment with amazing view,16579905,Sacha,"Rio de Janeiro, Brazil",-23.0082,-43.42692,Entire home/apt,$150.00,3,23,2016-08-22,0.29,1,23
3281343,Very nice and clean apt.,581488,Carlos,,-22.97831,-43.19138,Private room,$776.00,4,0,,,3,0
3282277,Ipanema Wonderful - Rio de Janeiro,15999942,Luiz Paulo,,-22.98712,-43.19313,Entire home/apt,"$2,070.00",4,2,2019-01-05,0.03,2,261
3283889,Quarto espaçoso e iluminado com ótima localização!,4596143,Camilla,,-22.952370000000002,-43.18657,Private room,$59.00,1,10,2020-03-27,0.68,2,298
3287534,Beautiful chalet in the sky of Ipanema Lagoa,7878402,Piero,"Rio, Rio de Janeiro, Brazil",-22.97821,-43.197540000000004,Private room,$671.00,2,243,2020-11-09,3.46,1,245
3287793,Apart Hostel Copacabana 1,16613801,Ale,"Rio de Janeiro, Brazil",-22.96764,-43.18736,Private room,$84.00,1,2,2016-08-22,0.03,7,358
3289270,Edifício General Polidoro,9465134,Aline,,-22.956039999999998,-43.18546,Entire home/apt,$950.00,4,0,,,3,365
3292571,Ótimo apartamento para temporada.,16634262,Lysia Cristina,"Rio, Rio de Janeiro, Brazil",-22.93729,-43.21102,Entire home/apt,$300.00,5,1,2014-07-19,0.01,2,365
3292769,Quarto para copa perto Maracanã.,16635274,Frederico,,-22.9189,-43.2558,Private room,$350.00,1,0,,,1,0
3292973,"Superb location in Copacabana beach, posto 6",3570280,Marcio,"Rio, Rio de Janeiro, Brazil",-22.98388,-43.19141,Entire home/apt,$197.00,3,38,2020-12-15,0.77,1,197
3292984,Suite na gavea,16634521,Carla,"Rio de Janeiro, Brazil",-22.97922,-43.234140000000004,Private room,$150.00,3,2,2019-03-06,0.06,4,363
3293506,,16638006,Patricia,,-22.90894,-43.19664,Entire home/apt,$643.00,1,0,,,1,365
3293572,Apart 1 q. Casal,16076498,Daisy,,-22.97038,-43.18975,Entire home/apt,$387.00,2,1,2019-01-01,0.04,1,347
3293641,APT 2 QUARTOS ÓTIMO COM CRIANÇAS!,16640113,Regina Maria,"Rio de Janeiro, Brazil",-22.95857,-43.194790000000005,Entire home/apt,$540.00,7,0,,,1,365
3293728,FAVELA VIDIGAL- Sea View and Forest,16044178,Kita,"Rio de Janeiro, Brazil",-22.99488,-43.238620000000004,Entire home/apt,$60.00,3,1,2019-01-25,0.04,4,357
3293976,Copacabana maravilhoso 2 quartos,16545585,Celia,,-22.9754,-43.190740000000005,Entire home/apt,$524.00,3,2,2020-02-26,0.03,10,243
3294507,Leblon Inn Residence Service,16644567,Alessandro,"Rio de Janeiro, Brazil",-22.98542,-43.22814,Entire home/apt,$314.00,3,169,2020-11-30,2.26,2,53
3294556,Barra Palace Hotel Residence,16644567,Alessandro,"Rio de Janeiro, Brazil",-23.012610000000002,-43.32173,Entire home/apt,$230.00,4,135,2020-12-01,1.73,2,29
3297491,casa de artes,16657075,Blanke,,-22.92057,-43.19,Private room,$300.00,1,0,,,1,365
3298727,RÉVEILLON 2016,16661824,Zenite,"Rio, Rio de Janeiro, Brazil",-22.81551,-43.378170000000004,Entire home/apt,"$1,035.00",1,0,,,1,365
3300436,Quarto em Copacabana,16668774,Cristina,"Rio, Rio de Janeiro, Brazil",-22.96645,-43.18427,Private room,$350.00,4,0,,,1,0
3301109,Luminoso Trilocale con Parcheggio.,16670298,Sayonara,,-23.014689999999998,-43.4601,Entire home/apt,$946.00,2,0,,,1,365
3302205,Copacabana: bom local e silencioso,16677043,Ana Claudia,,-22.96367,-43.17862,Private room,$290.00,2,20,2020-03-19,0.25,1,267
3302364,Confortável quarto no Leblon,1243975,Liene,,-22.98457,-43.232009999999995,Private room,$267.00,2,4,2019-10-07,0.05,2,355
3302906,Very good room: 2 blocks from the beach,6506235,Marcos,"Rio de Janeiro, Brazil",-22.98481,-43.22518,Private room,$135.00,1,281,2020-11-30,3.54,4,331
3303047,Great room: 2 blocks from the beach,6506235,Marcos,"Rio, Rio de Janeiro, Brazil",-22.98421,-43.22501,Private room,$135.00,1,208,2020-12-15,2.62,4,137
3303692,Liivia Oliver,16685678,Livia,,-22.927039999999998,-43.229,Private room,$250.00,1,0,,,1,0
3303996,Aconchegante apartamento 2 quartos em Copacabana,15969922,Teresa,"Rio de Janeiro, Brazil",-22.98591,-43.19079,Entire home/apt,$828.00,4,6,2019-01-02,0.1,1,0
3308371,Apartament at Cores da Lapa,16653746,Cecilia,,-22.91364,-43.1833,Entire home/apt,$776.00,1,0,,,1,365
3316664,Hostel Guaratiba,15489992,Rodrigo,,-22.97202,-43.58856,Entire home/apt,$400.00,3,0,,,1,358
3317494,Praia do Flamengo_Apart_8 people,3919182,Fabiano,,-22.92987,-43.17543,Entire home/apt,$286.00,3,38,2020-02-20,0.53,1,347
3317952,Room in the heart of Leblon,15539389,Cristina,,-22.983420000000002,-43.226440000000004,Private room,$393.00,1,14,2020-02-26,0.19,2,333
3319641,Copa Pertinho da Praia,5615480,Andrea,"Rio De Janeiro, Brazil",-22.9791,-43.19027,Entire home/apt,$229.00,2,52,2020-10-13,0.66,14,350
3324216,Copacabana 2 bedrooms - very quiet apartment.,12536767,Carlos,"Rio, Rio de Janeiro, Brazil",-22.97056,-43.1886,Entire home/apt,$484.00,3,1,2020-02-26,0.1,4,16
3324543,Wonderful loft at Leme/Copacabana,16784678,Lucas,"Rio de Janeiro, Brazil",-22.962529999999997,-43.17053,Entire home/apt,$218.00,8,166,2020-12-22,2.87,1,116
3324544,RIO DE JANEIRO CIDADE MARAVILHOSA,16784675,Alexandre,,-22.96315,-43.40432,Entire home/apt,$776.00,3,0,,,1,358
3331000,Copacabana Loft,16751254,Marcela / Ingrid,"Rio de Janeiro, Brazil",-22.96944,-43.1877,Entire home/apt,$200.00,3,19,2020-02-26,0.24,1,0
3332523,Great Apart at Copacabana Beach,14157955,Rafael,"Rio, Rio de Janeiro, Brazil",-22.969,-43.18225,Entire home/apt,$557.00,3,68,2020-02-25,0.86,1,9
3335384,Apt Inteiro Barra da Tijuca Próximo Praia Shopping,16840968,Mark,"Rio de Janeiro, Brazil",-22.97126,-43.40045,Entire home/apt,$299.00,8,0,,,1,336
3337314,VISTA OCEANO Ocean View,105298605,Gugo,"Rio, Rio de Janeiro, Brazil",-22.98989,-43.23064,Private room,$315.00,2,23,2018-04-01,0.31,2,237
3339141,"A huge, equipped and cozy room in Maracana area",2091487,Camilla,"Rio de Janeiro, Brazil",-22.91297,-43.231190000000005,Private room,$329.00,1,86,2019-10-07,1.09,2,180
3341298,"Rio Ipanema Hotel Residência, uma quadra da praia.",16818142,Bruno,"Rio de Janeiro, Brazil",-22.98571,-43.19628,Entire home/apt,$377.00,2,40,2020-11-05,0.67,1,352
3345093,UNIQUE OCEAN FRONT LUXURY ESTATE,3921565,Eleonora,"Rio de Janeiro, Brazil",-23.01388,-43.29205,Entire home/apt,"$6,470.00",2,0,,,1,0
3350254,Apart Hotel Leblon Rio de Janeiro,15139047,Daniel,,-22.98401,-43.21845,Entire home/apt,$679.00,2,8,2020-01-26,0.1,1,18
3358316,OASIS in Copacabana,8837517,Edna Cristina,,-22.97286,-43.1934,Private room,$292.00,1,2,2020-02-26,0.04,1,0
3358371,Toucan,16944833,Bernadino,,-22.92086,-43.1829,Private room,$76.00,3,13,2020-01-06,0.17,6,115
3358564,Beija-Flor,16944833,Bernadino,"Rio, Rio de Janeiro, Brazil",-22.918870000000002,-43.18372,Private room,$78.00,3,3,2020-03-19,0.04,6,363
3359659,THE WAVE SUPER LUX IPANEMA,3413189,Chad,,-22.98451,-43.20913,Entire home/apt,"$1,682.00",7,4,2016-10-23,0.06,55,365
3360917,Bucolic Eco Art House Hollyday Room,12878407,Pablo And Gloria,"Rio, Rio de Janeiro, Brazil",-22.94295,-43.19312,Private room,$150.00,3,44,2020-01-06,0.56,12,236
3361009,Copacabana Beach Suite WC2014,16949263,Paulo,"Rio de Janeiro, Brazil",-22.964979999999997,-43.17836,Private room,$631.00,5,0,,,1,365
3361039,Bucolic Eco Art House Escher Suite,12878407,Pablo And Gloria,"Rio, Rio de Janeiro, Brazil",-22.942239999999998,-43.1938,Private room,$105.00,2,84,2020-01-19,1.06,12,145
3361616,Pequeno apartamento em Copacabana,14378017,Marcia,,-22.9797,-43.19249,Entire home/apt,$250.00,3,121,2020-11-02,1.54,2,83
3361767,Bucolic Eco Art House Sartre Suite,12878407,Pablo And Gloria,"Rio, Rio de Janeiro, Brazil",-22.94126,-43.19413,Private room,$199.00,3,0,,,12,145
3370191,Great Apartament-Otimo apartamento em Copacabana,17003126,Nuno,,-22.96538,-43.17814,Entire home/apt,$105.00,2,68,2020-12-09,3.64,2,37
3371580,Apartment well located and new.,6962400,Claudia Marina,,-22.98761,-43.193509999999996,Entire home/apt,$133.00,1,90,2018-07-24,1.17,2,114
3372396,Copacabana Show- Conforto e Segurança,17015020,Julia,"Rio de janeiro, Rio de Janeiro, Brazil",-22.97759,-43.19063,Entire home/apt,$185.00,3,27,2020-12-07,0.51,2,149
3372401,One bedroom right next to the beach,12864745,Ferrones,,-22.970029999999998,-43.18678,Entire home/apt,"$1,220.00",4,4,2020-03-02,0.17,2,339
3375896,BARRAMARES FLAT 4 PESSOAS,513685,Carlos,"Rio de Janeiro, Brazil",-23.00933,-43.34536,Entire home/apt,$579.00,3,1,2014-11-25,0.01,4,352
3379860,,17050817,Casa,,-22.93093,-43.19661,Private room,$631.00,1,0,,,1,0
3380055,"2 Suítes Copacabana perto praia e Metrô . 700,00",15897559,Magaly,"Rio de Janeiro, Brazil",-22.97456,-43.19301,Entire home/apt,$379.00,2,2,2020-02-25,0.03,1,0
3380296,"Charm, garden, pool, bikes, METRO!",5228078,Marcelo,"Rio, Rio de Janeiro, Brazil",-22.923579999999998,-43.18313,Entire home/apt,$300.00,2,185,2020-11-21,2.36,6,229
3382338,Great one bedroom apartment gloria,13262603,Marcos Alexandre,"Rio, Rio de Janeiro, Brazil",-22.91937,-43.179120000000005,Entire home/apt,$932.00,1,0,,,2,0
3384192,copacabana penthouse ocean front,17073759,Jean,"Rio, Rio de Janeiro, Brazil",-22.968770000000003,-43.17974,Entire home/apt,"$8,516.00",7,0,,,1,365
3384429,Apto 2 Quartos na Barra da Tijuca com avaliações!!,16969222,Cláudia,"Rio de Janeiro, Brazil",-23.005010000000002,-43.330490000000005,Entire home/apt,$264.00,1,99,2020-11-27,1.52,4,63
3386108,Olimpíadas.Rio de Janeiro,17083589,Edi,,-22.97185,-43.18635,Entire home/apt,$250.00,20,0,,,1,362
3386697,"Copacabana,1 quarto, sacada vista mar e Corcovado",16545585,Celia,,-22.97162,-43.18472,Entire home/apt,$397.00,3,4,2019-07-22,0.05,10,365
3387318,Cozy room close to Maracanã stadium,17091032,Marcia,"Rio de Janeiro, Brazil",-22.9213,-43.23231,Private room,$210.00,3,0,,,1,364
3392166,Great Room w/seaview+bath-Copacaban,6724763,Sissi E Pedro,"Rio de Janeiro, Brazil",-22.96748,-43.18136,Private room,$240.00,2,16,2020-02-29,0.2,1,365
3394342,House in Santa Teresa - 4 people,17124468,Alfredo,,-22.91777,-43.18215,Entire home/apt,$320.00,3,1,2014-07-15,0.01,1,365
3395065,Home Paissandu,17128551,Mauro,"Rio, Rio de Janeiro, Brazil",-22.934929999999998,-43.1772,Entire home/apt,$857.00,2,35,2018-05-29,0.45,1,267
3395222,Room in apartment in Copacabana,17129618,Luana,"Rio de janeiro, Rio de Janeiro, Brazil",-22.965310000000002,-43.18051,Private room,$118.00,2,7,2020-11-28,0.09,2,307
3402746,Spacious and nice apartment in Rio,16425381,Carmen,,-22.93583,-43.18884,Entire home/apt,$350.00,1,1,2014-07-07,0.01,1,364
3405523,Transcarioca,17175278,Elcio Molina,"Rio, Rio de Janeiro, Brazil",-22.84376,-43.30195,Entire home/apt,$171.00,2,8,2020-10-18,0.19,7,59
3405665,Quarto no centro do Rio de Janeiro,15833580,Fernanda,,-22.91525,-43.18367,Private room,$220.00,3,2,2016-02-08,0.03,3,0
3412713,Cozy beachside two suites apartment in Rio,17206558,Angela,"Copacabana, Rio de Janeiro, Brazil",-22.986060000000002,-43.19447,Entire home/apt,$750.00,2,71,2020-11-24,0.9,3,267
3413577,Conjugado Gloria/Sta. Teresa,17210939,Gisele,"Rio, Rio de Janeiro, Brazil",-22.9201,-43.17845,Entire home/apt,$320.00,2,0,,,1,0
3414296,Bedroom with private restroom and parking,11652759,Elzbieta,"Rio de Janeiro, Brazil",-22.92248,-43.18963,Private room,$140.00,5,9,2020-02-25,0.11,2,362
3415435,Amazing flat. Wonderful view. Barra,16261951,Tatiana,"Rio, Rio de Janeiro, Brazil",-22.99757,-43.37708,Entire home/apt,$200.00,2,13,2017-09-26,0.17,2,354
3415834,"Copacabana, 1 quarto, vista mar",16545585,Celia,,-22.97031,-43.18529,Entire home/apt,$431.00,1,0,,,10,334
3416795,Santa CASA,16539367,Julia,,-22.919520000000002,-43.185159999999996,Entire home/apt,$612.00,2,1,2014-06-30,0.01,1,364
3418918,Little apartment in Copacabana - Rio de Janeiro,13530621,Keyla,,-22.96764,-43.18092,Entire home/apt,"$1,139.00",3,0,,,1,365
3424687,Design apartment in a bucolic area,2148022,Bea,"Rio, Rio de Janeiro, Brazil",-22.97513,-43.19324,Entire home/apt,$614.00,2,161,2020-06-03,2.25,1,84
3424964,Excelente apto no Arpoador 3 qts,1500426,Cristyna  Rio,,-22.987470000000002,-43.19124,Entire home/apt,"$2,000.00",3,0,,,48,364
3425766,Cozy Studio,17269014,Hugo Leonardo,"Rio de Janeiro, Brazil",-22.96369,-43.17436,Entire home/apt,$404.00,1,25,2020-11-22,0.41,1,147
3425991,Apartamento 3 quartos todo novo em condomínio,8303861,Carlos Eduardo,,-22.967129999999997,-43.39327,Entire home/apt,$520.00,4,1,2014-10-13,0.01,20,363
3426288,ACOMODAÇÃO SIMPÁTICA CONFORTÁVEL VA,17272650,Fritz,"Rio de Janeiro, Brazil",-23.00693,-43.29403,Private room,$330.00,2,0,,,4,364
3429045,Apartamento Bem Ti Vi em Copacabana,17283004,Denise,"Rio, Rio de Janeiro, Brazil",-22.976470000000003,-43.19014,Entire home/apt,$400.00,5,2,2019-03-06,0.04,3,0
3432325,Quarto copacabana uma rua da praia!,17265809,Marcelo,,-22.98451,-43.19017,Private room,$439.00,1,29,2020-03-09,0.37,2,298
3434147,"Comfortable room, Rio, Brazil",17307697,Viviani,"Rio de Janeiro, Brazil",-22.93304,-43.18227,Private room,$63.00,1,15,2020-02-25,0.19,1,355
3438013,Kitty cobertura Atlântica na Praia de Copacabana,17283004,Denise,"Rio de Janeiro, Brazil",-22.97701,-43.18781,Entire home/apt,$190.00,5,19,2019-03-09,0.3,3,0
3440664,"Suíte São Conrado, Rio de Janeiro",4889266,Sandra,,-22.99543,-43.25529,Private room,$125.00,15,0,,,1,0
3442438,"Copacabana, quadra da praia lindo e  silencioso",16545585,Celia,,-22.96955,-43.1863,Entire home/apt,$370.00,3,0,,,10,296
3444795,"Cama de casal nova, bem confortável",17360786,Adilson,,-22.93873,-43.179520000000004,Private room,$500.00,1,0,,,1,0
3451990,1 min walking from Copacabana Beach,17397297,Pedro,"Rio, Rio de Janeiro, Brazil",-22.96959,-43.18251,Private room,$932.00,2,3,2016-08-27,0.05,1,365
3453375,Room in apartment in Copacabana,17129618,Luana,"Rio, Rio de Janeiro, Brazil",-22.96351,-43.179590000000005,Private room,$257.00,2,42,2020-12-12,0.53,2,142
3462690,LUX ARPOADOR - Ipanema,3549189,Gustavo,"Rio de Janeiro, Brazil",-22.98755,-43.19376,Entire home/apt,$489.00,2,221,2020-12-09,2.94,1,320
3463539,Casa con jardin en Santa Teresa 2 - camas solteiro,7217526,Daniela,,-22.91461,-43.180040000000005,Private room,$95.00,1,5,2019-03-08,0.06,2,365
3468766,Rio de Janeiro-SantaTeresa-Downtown,17476037,Tania,"Santa Teresa, Rio de Janeiro, Brazil",-22.91691,-43.1822,Entire home/apt,$127.00,5,42,2018-01-01,0.56,1,359
3477340,For World Cup,17513048,Roger,,-22.97084,-43.183890000000005,Entire home/apt,$400.00,1,0,,,1,0
3479268,"Rent spot in Lapa, RJ",17525151,Rita,,-22.9169,-43.17942,Shared room,$250.00,1,0,,,1,365
3479465,Great location in Copacabana,17526707,Maria Regina,"Rio de Janeiro, Brazil",-22.96646,-43.191340000000004,Entire home/apt,$286.00,3,37,2020-05-31,0.57,1,141
3485587,2 Qdra Praia de Copa. Revellion $2200 pedir oferta,4780133,Lorenzo,,-22.97146,-43.187940000000005,Entire home/apt,$400.00,1,0,,,4,151
3486091,SETOR 5 :: lapa / downtown,7765509,Fabrício,"Rio de Janeiro, Brazil",-22.90955,-43.189370000000004,Private room,$100.00,4,1,2016-02-16,0.02,1,206
3486837,Apto próximo ao Parque Olímpico e Arena JEUNESSE,17555798,José Luiz,,-22.969,-43.39229,Entire home/apt,$250.00,1,11,2019-01-24,0.15,1,0
3489102,Wonderful Barra da Tijuca Beach,17569328,Luiz Felipe,,-23.01539,-43.309909999999995,Entire home/apt,"$1,300.00",7,15,2018-03-04,0.22,1,18
3489870,"Copacabana quadra da praia , lindo apto. 1 quarto",16017168,Elza,,-22.96929,-43.18177,Entire home/apt,$436.00,5,3,2019-10-08,0.06,7,354
3493308,"House front ""Praia do Pepino"" RIO",15926066,Tulio,,-22.998089999999998,-43.27346,Entire home/apt,"$4,000.00",3,0,,,1,0
3493918,Loft with terrace in Copacabana.,13132354,Gabriel,"Rio, Rio de Janeiro, Brazil",-22.98001,-43.19175,Entire home/apt,$184.00,8,39,2020-03-21,0.54,1,24
3494040,Réveillon em Botafogo,2292488,Leandro,,-22.95492,-43.19601,Private room,$200.00,1,0,,,2,0
3495147,IPANEMA GARDEN APARTMENT,1821199,Al,"Rio, Rio de Janeiro, Brazil",-22.97876,-43.198029999999996,Entire home/apt,$411.00,30,14,2020-03-17,0.19,1,306
3495557,Simple and cozy!,17598963,Denise,"Rio, Rio de Janeiro, Brazil",-22.92234,-43.21086,Entire home/apt,$164.00,1,17,2020-03-08,0.23,1,278
3499058,Ipanema dream duplex penthouse with ocean view!!,973276,Susie,"Rio, Rio de Janeiro, Brazil",-22.9831,-43.20643,Entire home/apt,"$1,109.00",3,40,2020-02-29,0.73,1,232
3499265,Copacabana Studio Wi-fi,17087087,Vinícius,"Rio de Janeiro, Brazil",-22.96405,-43.17677,Entire home/apt,$314.00,3,72,2020-11-15,1.07,1,39
3501390,LOW COST STUDIO BY METRO/BEACH!!! GREAT!,17630269,Moniky,"Copacabana, Rio de Janeiro, Brazil",-22.96279,-43.17494,Entire home/apt,$288.00,4,38,2018-03-01,0.54,1,177
3503991,Apartment Season - Copacabana RJ,17641315,Luci,"Rio de Janeiro, Brazil",-22.98416,-43.19228,Entire home/apt,$390.00,3,30,2020-02-17,0.38,1,56
3505733,Temporadas e Carnaval no Rio,17651126,Dayse,,-22.9585,-43.19129,Entire home/apt,$700.00,4,0,,,1,365
3509958,"Rio de Janeiro, suíte linda, ideal!",14731644,Juanita,"Rio de Janeiro, Brazil",-23.01014,-43.29122,Private room,$135.00,2,2,2017-08-16,0.03,3,237
